1	0.0734944453024	0.0	0.0	0.0734944453024	0.0816604947804
2	0.116379609969	0.0	0.0	0.116379609969	0.129310677743
3	0.165358166164	0.0	0.0	0.165358166164	0.183731295737
4	0.17867306168	0.0	0.0	0.17867306168	0.198525624089
5	0.189889664416	0.0	0.0	0.189889664416	0.210988516018
6	0.213525999701	0.0	0.0	0.213525999701	0.237251110779
7	0.228913218605	0.0	0.0	0.228913218605	0.254348020673
8	0.200635231096	0.0	-0.0	0.200635231096	0.222928034551
9	0.173630552104	0.0	-0.0	0.173630552104	0.192922835671
10	0.186384208302	0.0	0.0	0.186384208302	0.20709356478
11	0.18311213577	0.0	-0.0	0.18311213577	0.203457928633
12	0.163599806193	0.0	-0.0	0.163599806193	0.181777562436
13	0.14012177174	0.0	-0.0	0.14012177174	0.155690857489
14	0.137886226328	0.0	-0.0	0.137886226328	0.153206918142
15	0.149447719849	0.0	0.0	0.149447719849	0.166053022055
16	0.163712875534	0.0	0.0	0.163712875534	0.181903195038
17	0.189095879332	0.0	0.0	0.189095879332	0.210106532591
18	0.203507630547	0.0	0.0	0.203507630547	0.226119589497
19	0.247889755104	0.0	0.0	0.247889755104	0.275433061226
20	0.288230479505	0.0	0.0	0.288230479505	0.320256088339
21	0.301296106171	0.0	0.0	0.301296106171	0.334773451301
22	0.335955990458	0.0	0.0	0.335955990458	0.373284433843
23	0.349373601229	0.0	0.0	0.349373601229	0.388192890255
24	0.368647997274	0.0	0.0	0.368647997274	0.40960888586
25	0.38826405032	0.0	0.0	0.38826405032	0.431404500356
26	0.394191914351	0.0	0.0	0.394191914351	0.437991015945
27	0.622262049063	0.0	0.0	0.622262049063	0.691402276736
28	0.411062155015	0.0	-0.0	0.411062155015	0.456735727795
29	0.511506691457	0.0	0.0	0.511506691457	0.568340768286
30	0.540385119595	0.0	0.0	0.540385119595	0.600427910661
31	0.592497423637	0.0	0.0	0.592497423637	0.658330470707
32	0.553549241748	0.0	-0.0	0.553549241748	0.615054713053
33	0.61537793872	0.0	0.0	0.61537793872	0.683753265245
34	0.601927465183	0.0	-0.0	0.601927465183	0.668808294647
35	0.674383703088	0.0	0.0	0.674383703088	0.749315225654
36	0.720986153491	0.0	0.0	0.720986153491	0.801095726101
37	0.73101907421	0.0	0.0	0.73101907421	0.812243415788
38	0.759935508327	0.0	0.0	0.759935508327	0.84437278703
39	0.804764794537	0.0	0.0	0.804764794537	0.894183105041
40	0.811406673983	0.0	0.0	0.811406673983	0.901562971092
41	0.82386392507	0.0	0.0	0.82386392507	0.915404361189
42	0.822654046332	0.0	-0.0	0.822654046332	0.914060051479
43	0.853557669342	0.0	0.0	0.853557669342	0.94839741038
44	0.875790267012	0.0	0.0	0.875790267012	0.973100296681
45	0.877690585069	0.0	0.0	0.877690585069	0.975211761187
46	0.878902822226	0.0	0.0	0.878902822226	0.976558691362
47	0.889022808294	0.0	0.0	0.889022808294	0.987803120326
48	0.915952476492	0.0	0.0	0.915952476492	1.01772497388
49	0.923576705276	0.0	0.0	0.923576705276	1.0261963392
50	0.890395637052	0.0	-0.0	0.890395637052	0.989328485614
51	0.868565757263	0.0	-0.0	0.868565757263	0.965073063625
52	0.870780672084	0.0	0.0	0.870780672084	0.967534080094
53	0.844535035779	0.0	-0.0	0.844535035779	0.938372261977
54	0.812483083201	0.0	-0.0	0.812483083201	0.902758981335
55	0.77188599487	0.0	-0.0	0.77188599487	0.857651105411
56	0.749488764671	0.0	-0.0	0.749488764671	0.832765294079
57	0.755733030649	0.0	0.0	0.755733030649	0.839703367387
58	0.751330160244	0.0	-0.0	0.751330160244	0.834811289161
59	0.730518820995	0.0	-0.0	0.730518820995	0.811687578883
60	0.731280805343	0.0	0.0	0.731280805343	0.812534228159
61	0.724238077575	0.0	-0.0	0.724238077575	0.804708975083
62	0.751526112406	0.0	0.0	0.751526112406	0.835029013785
63	0.752773401612	0.0	0.0	0.752773401612	0.83641489068
64	0.733426660219	0.0	-0.0	0.733426660219	0.814918511355
65	0.760595977559	0.0	0.0	0.760595977559	0.845106641733
66	0.777563799146	0.0	0.0	0.777563799146	0.863959776829
67	0.832492914911	0.0	0.0	0.832492914911	0.924992127679
68	0.858769117106	0.0	0.0	0.858769117106	0.954187907896
69	0.890712153615	0.0	0.0	0.890712153615	0.989680170684
70	0.921210949923	0.0	0.0	0.921210949923	1.02356772214
71	0.933313689847	0.0	0.0	0.933313689847	1.03701521094
72	0.951776435615	0.0	0.0	0.951776435615	1.05752937291
73	0.960775830044	0.0	0.0	0.960775830044	1.06752870005
74	0.960339658546	0.0	-0.0	0.960339658546	1.06704406505
75	0.97351725333	0.0	0.0	0.97351725333	1.08168583703
76	0.985718347503	0.0	0.0	0.985718347503	1.09524260834
77	1.00776137849	0.0	0.0	1.00776137849	1.11973486499
78	1.03489181715	0.0	0.0	1.03489181715	1.14987979684
79	1.06123657125	0.0	0.0	1.06123657125	1.17915174584
80	1.09648067095	0.0	0.0	1.09648067095	1.21831185662
81	1.164331497	0.0	0.0	1.164331497	1.29370166333
82	1.27183730568	0.0	0.0	1.27183730568	1.41315256186
83	1.33576146847	0.0	0.0	1.33576146847	1.48417940941
84	1.36673951704	0.0	0.0	1.36673951704	1.51859946338
