1	20.4639470234	-0.252	35.28
2	20.707839825	-0.448	86.4
3	16.4667993221	-0.34	-43.2
4	14.0902587704	-1.312	-16.2
5	14.131963477	-2.036	71.64
6	11.4079155423	-2.36	23.4
7	9.46287442949	-2.252	16.2
8	8.93789068783	-2.36	44.64
9	6.85298359839	-2.904	3.24
10	5.77294981444	-2.728	14.04
11	3.25284856807	-2.828	-9.36
12	1.99529899102	-3.628	8.64
13	0.0534488662577	-3.86	9.72
14	-1.85556771273	-3.776	-3.6
15	-4.34909348777	-3.376	-24.12
16	-5.50499428301	-2.848	3.96
17	-7.10027764575	-2.264	-22.68
18	-7.70644206689	-1.272	-2.16
19	-8.46881077851	-0.424	-17.28
20	-8.72501314281	0.264	-9.0
21	-9.0643708045	0.928	-10.08
22	-9.00959125207	1.428	-13.68
23	-8.8346349969	2.1	-6.84
24	-8.55185286101	2.644	-7.56
25	-7.98061492543	2.872	-7.92
26	-7.46277699942	3.504	-14.76
27	-6.82961221144	3.728	-13.68
28	-5.73653564984	3.92	-15.84
29	-4.38929745742	4.636	-16.56
30	-2.20096147357	5.08	-4.32
31	0.538494684681	5.756	1.44
32	4.12944348039	6.668	10.08
33	8.31870940344	7.136	15.84
34	12.5766965321	7.656	23.76
35	17.3466763626	8.44	42.12
36	21.6846238102	8.924	36.36
37	26.0563634291	9.516	42.12
38	30.2206893714	10.444	48.96
39	34.1126902775	11.08	61.92
40	37.0082061954	11.76	63.0
41	39.0409456864	12.296	54.72
42	40.3283179683	12.924	49.32
43	40.6995356768	13.54	50.76
44	40.5156168373	14.056	46.8
45	39.6785225039	14.344	42.48
46	38.2488205707	14.372	49.32
47	35.6141984373	14.028	41.76
48	32.7513424653	14.736	27.36
49	28.6710021078	14.656	24.48
50	25.3810356605	13.764	29.52
51	22.1406119214	13.332	22.32
52	18.6887941841	12.9	9.0
53	15.5898222152	13.004	10.44
54	12.8615768236	12.756	17.64
55	10.582134259	12.276	9.36
56	8.61788514742	11.356	17.64
57	6.98394326448	10.532	21.6
58	5.14512458224	10.228	9.72
59	3.74241238804	9.796	8.28
60	2.7426592808	9.396	18.72
61	1.65368168488	8.776	12.96
62	1.04191999414	8.316	14.04
63	-0.0963915951044	7.72	-5.76
64	-0.522902724052	7.672	5.4
65	-0.358586853173	7.964	10.8
66	0.0437923490237	8.128	11.16
67	0.725612662194	8.224	15.84
68	1.48685479826	7.916	16.56
69	1.99855070573	8.268	7.56
70	2.51781494665	8.624	6.12
71	3.27953365507	8.748	10.44
72	4.20570719453	9.008	10.08
73	5.23707555417	9.356	17.64
74	6.0199461852	9.556	11.52
75	6.60921697268	10.14	7.92
76	7.15785566296	10.94	6.84
77	7.84194752124	11.784	13.32
78	8.51139495675	12.428	14.76
79	9.14653941826	12.908	16.2
80	9.59437682947	13.38	17.64
81	9.58362509524	14.224	9.0
82	9.49612088182	14.804	6.12
83	9.41978044444	15.508	11.16
84	9.63605513908	16.044	17.64
85	9.53047300919	16.092	10.08
86	9.16154308948	16.456	3.6
87	8.93338806953	17.14	7.92
88	8.56507508403	17.388	5.04
89	8.55451251817	17.952	9.36
90	8.61267281437	18.484	9.0
91	8.49617151457	18.544	8.64
92	8.38285574124	18.724	11.88
93	8.16761757216	19.04	11.16
94	7.89340463013	18.784	10.8
95	7.73497593096	19.236	14.4
96	7.66658188666	19.324	13.32
97	7.47621185805	19.58	9.0
98	7.31113905474	19.736	10.8
99	7.08655751518	19.868	12.96
100	6.88401073555	19.936	9.72
101	6.76174577093	20.06	10.08
102	6.71036891085	20.236	8.64
103	6.7520090052	19.48	13.32
104	6.72743596337	19.312	13.32
105	6.61959185225	19.292	10.44
106	6.60675861662	19.028	13.32
107	6.47924558492	19.056	6.12
108	6.41673995009	19.228	5.76
109	6.580479416	19.508	14.76
110	6.59782325704	19.184	13.32
111	6.51365949918	18.948	12.24
112	6.38436869359	18.456	8.64
113	6.21488675395	18.504	3.96
114	6.01072738976	18.66	6.12
115	6.1678755967	18.272	16.2
116	6.23098790518	18.064	13.68
117	6.13205953575	17.828	10.44
118	6.05891404352	17.78	9.72
119	5.81052157393	18.128	1.44
120	6.07488795715	18.652	7.92
121	6.32903569627	18.708	5.76
122	6.32407704806	18.46	9.0
123	6.3758244475	18.44	11.52
124	6.06312903086	18.428	0.0
125	6.20571345768	18.844	7.2
126	6.44829656113	19.176	12.96
127	6.64418993466	19.388	12.24
128	6.79691516841	19.032	15.48
129	6.68939381611	19.056	9.72
130	6.40485941864	19.436	2.52
131	6.43539605376	19.684	10.44
132	6.41269208864	19.52	7.2
133	6.64431430638	18.984	11.52
134	6.50112700333	18.344	7.2
135	6.15175307445	18.02	6.12
136	5.68315568027	17.988	7.2
137	5.20428653271	17.528	14.04
138	4.95539196796	16.468	-58.68
139	5.33897958433	17.272	30.24
140	2.5337038596	16.184	-10.08
141	0.199929758737	16.248	-6.84
142	-2.59001002738	15.556	-18.36
143	-5.72225060578	17.404	-14.76
144	-8.5595084687	16.448	-21.6
145	-10.5589960035	18.368	-19.44
146	-12.0514534039	18.868	-18.0
147	-13.609089384	18.832	-30.96
148	-13.6163684435	18.84	-4.68
149	-13.8407604319	18.58	-20.16
150	-13.5402911364	18.368	-21.24
151	-12.6701611883	17.856	-17.28
152	-11.4492588359	18.288	-13.68
153	-10.0023495533	18.132	-21.6
154	-7.4802843932	18.148	-13.68
155	-4.65426990977	18.6	-14.04
156	-0.558281726851	19.404	-3.96
157	3.62819185532	20.296	4.32
158	8.29979641642	21.364	13.68
159	12.3998969141	22.356	20.16
160	17.1058719329	23.356	41.04
161	20.9931471356	24.232	32.4
162	24.3550805239	24.888	41.04
163	26.7007349796	25.452	42.12
164	28.4522102552	25.888	36.0
165	29.9329945967	26.372	37.8
166	30.3683546169	26.876	47.16
167	31.005778144	27.04	37.44
168	30.8957088431	27.796	43.92
169	30.1076492797	28.068	24.84
170	29.3470787992	27.964	34.2
171	27.7748837094	27.688	28.8
172	26.1552866144	27.176	27.0
173	24.0786150116	26.636	36.36
174	21.4797781184	25.892	25.92
175	18.673404947	25.344	24.12
176	15.7891763347	24.576	22.32
177	12.8051807137	23.596	17.28
178	9.98392949758	22.688	13.68
179	7.2662133316	21.876	16.56
180	4.74697156564	20.92	7.2
181	2.74128534937	20.0	11.16
182	0.93995290937	19.46	6.12
183	-0.610139680124	18.636	9.36
184	-2.09250485106	17.716	2.16
185	-3.20891083224	17.132	0.72
186	-3.99273882793	16.304	0.36
187	-3.77993125218	15.548	24.12
188	-4.14382292898	15.844	-14.76
189	-3.51133942685	14.892	6.48
190	-2.90073623796	14.816	2.16
191	-2.22158857528	14.192	0.0
192	-1.08069030944	14.088	7.92
193	-0.146148771362	14.068	8.28
194	0.714598793075	13.996	1.08
195	1.89125348682	14.192	12.96
196	2.36407757908	14.316	0.72
197	2.96229441316	14.556	2.88
198	3.51599154372	14.764	5.76
199	3.77108031414	14.796	1.8
200	3.98471503314	15.084	1.8
201	4.17848705336	15.296	2.88
202	4.19263903993	15.26	1.08
203	4.2393636216	15.3	2.16
204	4.27384678491	15.5	5.04
205	4.18977387366	15.652	3.24
206	4.10045664827	15.868	3.24
207	4.00144630931	16.136	7.2
208	3.75655821571	16.32	3.96
209	3.53537523442	16.58	3.96
210	3.24878484252	16.948	1.08
211	3.07246344634	17.256	2.88
212	2.88642134187	17.544	2.88
213	2.76494362676	17.888	2.88
214	2.58526153641	18.16	0.72
215	2.46824030402	18.34	0.0
216	2.5091935396	18.684	3.96
